Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O 
21 500.00 1113.15 104.874700 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.30991 1.23957 0 5.05365
37 1038.00 1148.85 102.553175 53.9037 0.984855 19.0633 1.2054 0 6.14998 3.44212 8.62967 4.59274 0.117012 0 1.75519
40 2000.00 835.95 103.498387 75.0446 0.183578 11.8263 0.275257 0 1.40437 0.24155 1.20775 2.11598 2.63772 0 4.92761
24 3000.00 982.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
47 1.01 1164.35 100.802447 53.2725 1.29957 15.2774 2.21468 0 11.2993 5.1586 7.60894 2.98604 0.734109 0 0
41 2000.00 831.05 103.498387 75.0446 0.183578 11.8263 0.275257 0 1.40437 0.24155 1.20775 2.11598 2.63772 0 4.92761
22 500.00 1110.15 104.874702 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
48 1.01 1169.35 100.802447 53.2725 1.29957 15.2774 2.21468 0 11.2993 5.1586 7.60894 2.98604 0.734109 0 0
38 1038.00 1143.95 102.553175 53.9037 0.984855 19.0633 1.2054 0 6.14998 3.44212 8.62967 4.59274 0.117012 0 1.75519
25 3000.00 985.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 02761
39 1038.00 1148.95 102.553175 53.9037 0.984855 19.0633 1.2054 0 6.14998 3.44212 8.62967 4.59274 0.117012 0 1.75519
43 2000.00 831.15 103.498387 75.0446 0.183578 11.8263 0.275257 0 1.40437 0.24155 1.20775 2.11598 2.63772 0 4.92761
40 1038.00 1144.05 102.553175 53.9037 0.984855 19.0633 1.2054 0 6.14998 3.44212 8.62967 4.59274 0.117012 0 1.75519
49 1.01 1164.45 100.802447 53.2725 1.29957 15.2774 2.21468 0 11.2993 5.1586 7.60894 2.98604 0.734109 0 0
41 1038.00 1149.05 102.553175 53.9037 0.984855 19.0633 1.2054 0 6.14998 3.44212 8.62967 4.59274 0.117012 0 1.75519
26 3000.00 988.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
23 500.00 1107.15 104.874705 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
42 1038.00 1144.15 102.553175 53.9037 0.984855 19.0633 1.2054 0 6.14998 3.44212 8.62967 4.59274 0.117012 0 1.75519
50 1.01 1169.45 100.802447 53.2725 1.29957 15.2774 2.21468 0 11.2993 5.1586 7.60894 2.98604 0.734109 0 0
43 1038.00 1149.15 102.553175 53.9037 0.984855 19.0633 1.2054 0 6.14998 3.44212 8.62967 4.59274 0.117012 0 1.75519
51 1.01 1164.55 100.802447 53.2725 1.29957 15.2774 2.21468 0 11.2993 5.1586 7.60894 2.98604 0.734109 0 0
44 1038.00 1144.25 102.553175 53.9037 0.984855 19.0633 1.2054 0 6.14998 3.44212 8.62967 4.59274 0.117012 0 1.75519
52 1.01 1169.55 100.802447 53.2725 1.29957 15.2774 2.21468 0 11.2993 5.1586 7.60894 2.98604 0.734109 0 0
45 1038.00 1149.25 102.553175 53.9037 0.984855 19.0633 1.2054 0 6.14998 3.44212 8.62967 4.59274 0.117012 0 1.75519
27 3000.00 991.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
24 500.00 1104.15 104.874707 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.053655519
54 1.01 1169.65 100.802447 53.2725 1.29957 15.2774 2.21468 0 11.2993 5.1586 7.60894 2.98604 0.734109 0 0
55 1.01 1164.75 100.802447 53.2725 1.29957 15.2774 2.21468 0 11.2993 5.1586 7.60894 2.98604 0.734109 0 0
25 500.00 1101.15 104.874709 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
28 3000.00 994.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
56 1.01 1169.75 100.802447 53.2725 1.29957 15.2774 2.21468 0 11.2993 5.1586 7.60894 2.98604 0.734109 0 0
29 3000.00 997.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
26 500.00 1098.15 104.874711 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
30 3000.00 1000.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
27 500.00 1095.15 104.874714 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
31 3000.00 1003.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
28 500.00 1092.15 104.874716 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
32 3000.00 1006.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
29 500.00 1089.15 104.874718 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
33 3000.00 1009.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
30 500.00 1086.15 104.874721 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
34 3000.00 1012.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
31 500.00 1083.15 104.874723 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
35 3000.00 1015.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
32 500.00 1080.15 104.874726 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
36 3000.00 1018.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
37 3000.00 1021.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
33 500.00 1077.15 104.874729 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
38 3000.00 1024.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
34 500.00 1074.15 104.874731 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
39 3000.00 1027.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
35 500.00 1071.15 104.874734 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
40 3000.00 1030.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
41 3000.00 1033.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
42 3000.00 1036.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
36 500.00 1068.15 104.874737 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
43 3000.00 1039.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
37 500.00 1065.15 104.874740 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.053650
45 3000.00 1045.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
38 500.00 1062.15 104.874742 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
46 3000.00 1048.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
47 3000.00 1051.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
48 3000.00 1054.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
39 500.00 1059.15 104.874745 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
49 3000.00 1057.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
50 3000.00 1060.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
51 3000.00 1063.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
40 500.00 1056.15 104.874748 54.7033 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48392 4.3099 1.23957 0 5.05365
52 3000.00 1066.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
53 3000.00 1069.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
41 500.00 1053.15 104.874751 54.7033 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48392 4.3099 1.23957 0 5.05365
54 3000.00 1072.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
42 500.00 1050.15 104.874752 54.7033 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48392 4.3099 1.23957 0 5.05365
55 3000.00 1075.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
56 3000.00 1078.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
57 3000.00 1081.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
43 500.00 1051.15 104.874753 54.7033 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48392 4.3099 1.23957 0 5.05365
58 3000.00 1084.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
59 3000.00 1087.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
60 3000.00 1090.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
44 500.00 1052.15 104.874752 54.7033 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48392 4.3099 1.23957 0 5.05365
61 3000.00 1093.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
62 3000.00 1096.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
63 3000.00 1099.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
45 500.00 1053.15 104.874752 54.7033 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48392 4.3099 1.23957 0 5.05365
64 3000.00 1102.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
65 3000.00 1105.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
46 500.00 1052.15 104.874752 54.7033 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48392 4.3099 1.23957 0 5.05365
66 3000.00 1108.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
67 3000.00 1111.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
47 500.00 1052.25 104.874752 54.7033 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48392 4.3099 1.23957 0 5.05365
68 3000.00 1114.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
48 500.00 1052.35 104.874751 54.7033 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48392 4.3099 1.23957 0 5.05365
69 3000.00 1117.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
70 3000.00 1120.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
71 3000.00 1123.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
49 500.00 1052.45 104.874751 54.7033 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48392 4.3099 1.23957 0 5.05365
72 3000.00 1126.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
73 3000.00 1129.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
50 500.00 1052.55 104.874750 54.7033 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48392 4.3099 1.23957 0 5.05365
74 3000.00 1132.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
75 3000.00 1135.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
51 500.00 1052.65 104.874752 54.7033 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48392 4.3099 1.23957 0 5.05365
76 3000.00 1138.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
77 3000.00 1141.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
78 3000.00 1144.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
79 3000.00 1147.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
80 3000.00 1150.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
52 500.00 1052.55 104.874752 54.7033 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48392 4.3099 1.23957 0 5.05365
81 3000.00 1153.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
82 3000.00 1156.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
83 3000.00 1159.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
84 3000.00 1162.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
85 3000.00 1165.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
86 3000.00 1168.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
87 3000.00 1171.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
88 3000.00 1174.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
89 3000.00 1177.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
90 3000.00 1180.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
91 3000.00 1183.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
92 3000.00 1186.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
93 3000.00 1189.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
94 3000.00 1192.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
95 3000.00 1195.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
53 500.00 1052.45 104.874751 54.7033 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48392 4.3099 1.23957 0 5.05365
96 3000.00 1198.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
97 3000.00 1201.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
98 3000.00 1204.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
54 500.00 1052.35 104.874749 54.7033 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48392 4.3099 1.23957 0 5.05365
99 3000.00 1207.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
100 3000.00 1210.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
55 500.00 1057.35 104.874720 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
101 3000.00 1213.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
102 3000.00 1216.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
56 500.00 1052.45 104.874746 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
103 3000.00 1219.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
104 3000.00 1222.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
57 500.00 1057.45 104.874737 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
105 3000.00 1225.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
106 3000.00 1228.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
58 500.00 1052.55 104.874743 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
107 3000.00 1231.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
59 500.00 1057.55 104.874739 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
108 3000.00 1234.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
60 500.00 1052.65 104.874742 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
109 3000.00 1237.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
110 3000.00 1240.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
61 500.00 1057.65 104.874740 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
111 3000.00 1243.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
62 500.00 1052.75 104.874742 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
112 3000.00 1246.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
63 500.00 1057.75 104.874740 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
113 3000.00 1243.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
64 500.00 1052.85 104.874742 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
65 500.00 1057.85 104.874740 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
114 3000.00 1244.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
115 3000.00 1243.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
66 500.00 1052.95 104.874742 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
116 3000.00 1243.25 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
117 3000.00 1243.35 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
67 500.00 1057.95 104.874740 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
118 3000.00 1243.45 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
68 500.00 1053.05 104.874742 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
119 3000.00 1243.55 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
69 500.00 1058.05 104.874740 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
120 3000.00 1243.65 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
121 3000.00 1243.75 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
122 3000.00 1243.85 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
70 500.00 1053.15 104.874742 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
123 3000.00 1243.95 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
71 500.00 1058.15 104.874740 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
124 3000.00 1244.05 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
72 500.00 1053.25 104.874742 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
125 3000.00 1244.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
73 500.00 1058.25 104.874740 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
126 3000.00 1244.05 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
74 500.00 1053.35 104.874742 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
127 3000.00 1249.05 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
75 500.00 1058.35 104.874740 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
128 3000.00 1244.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
129 3000.00 1249.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
130 3000.00 1244.25 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
76 500.00 1053.45 104.874742 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
131 3000.00 1249.25 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
132 3000.00 1244.35 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
133 3000.00 1249.35 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
77 500.00 1058.45 104.874740 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
134 3000.00 1244.45 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
135 3000.00 1249.45 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
136 3000.00 1244.55 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
137 3000.00 1249.55 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
138 3000.00 1244.65 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
78 500.00 1053.55 104.874742 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
139 3000.00 1249.65 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
140 3000.00 1244.75 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
141 3000.00 1249.75 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
79 500.00 1058.55 104.874740 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
142 3000.00 1244.85 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
143 3000.00 1249.85 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
80 500.00 1053.65 104.874742 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
144 3000.00 1244.95 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
145 3000.00 1249.95 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
